Filename,Amaranthus_spinosus,Brachypodium_sylvaticum,Cirsium_arvense,Dandelion,Lambsquarters,Negative,Nutsedge,Plantago_major,Sonchus_arvensis_L,Verdolagas
IMG_5867.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5868.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5869.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5870.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5871.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5872.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5873.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5874.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5875.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5876.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5877.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5878.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5879.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5880.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5881.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5882.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5883.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5884.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5885.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5886.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5887.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5888.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5889.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5890.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5891.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5892.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5893.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5894.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5895.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5896.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5897.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5898.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5899.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5900.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5901.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5902.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5903.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5904.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5905.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5906.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5907.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5908.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5909.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5910.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5911.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5912.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5913.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5914.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5915.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5916.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5917.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5918.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5919.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5920.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5921.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5922.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5923.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5924.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5925(1).JPG,1,0,0,0,0,0,0,0,0,0
IMG_5925.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5927.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5928.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5929.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5930.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5931.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5932.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5933.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5934.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5935.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5936.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5937.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5938.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5939.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5940.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5941.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5942.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5943.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5944.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5945.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5946.JPG,1,0,0,0,0,0,0,0,0,0
IMG_5947.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8122.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8123.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8124.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8127.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8128.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8129.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8133.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8134.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8135.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8136.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8137.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8138.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8139.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8140.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8141.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8142.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8143.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8144.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8145.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8146.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8147.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8148.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8149.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8150.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8151.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8152.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8153.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8154.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8155.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8156.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8157.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8158.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8159.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8160.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8161.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8162.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8163.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8164.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8165.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8166.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8167.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8168.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8169.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8170.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8171.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8172.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8173.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8174.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8175.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8176.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8177.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8178.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8179.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8180.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8181.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8182.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8183.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8184.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8185(1).JPG,1,0,0,0,0,0,0,0,0,0
IMG_8185.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8187.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8188.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8189.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8190.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8191.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8192.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8193.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8194.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8195.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8196.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8197.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8198.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8199.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8200.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8201.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8202.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8203.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8204.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8205.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8206.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8207.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8208.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8209.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8210.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8211.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8212.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8213.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8214.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8215.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8216.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8217.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8218.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8219.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8220.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8221.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8222.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8223.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8224.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8225.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8226.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8227.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8228.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8229.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8230.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8231.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8232.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8233.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8234.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8235.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8236.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8237.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8238.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8239.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8240.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8241.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8242.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8243.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8244.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8245.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8246.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8247.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8248.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8249.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8250.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8251.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8252.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8253.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8254.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8255.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8256.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8258.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8259.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8260.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8261.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8262.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8263.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8264.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8265.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8266.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8267.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8268.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8269.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8270.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8271.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8272.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8273.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8274.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8275.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8276.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8277.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8278.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8279.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8280.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8281.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8282.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8283.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8284.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8285.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8286.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8287.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8288.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8289.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8290.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8291.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8292.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8293.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8294.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8295.JPG,1,0,0,0,0,0,0,0,0,0
IMG_8296.JPG,1,0,0,0,0,0,0,0,0,0
